_key,productKey,quantity,sellingPrice,discountPrice,offerPrice,availabilityQuantity
168488,19318,0,2.14,0.3,1.84,0
168489,19322,0,3.98,0.28,3.7,0
168490,19323,0,3.92,0.35,3.57,0
168491,19324,0,3.28,0,3.28,0
168492,19325,0,3.5,0,3.5,0
168493,19326,0,2.49,0,2.49,0
168494,19333,0,3.74,0,3.74,0
168495,19335,0,3.21,0,3.21,0
168496,19336,0,3.09,0,3.09,0
168497,19338,0,2.22,0.6,1.62,0
168498,19342,0,2.48,0,2.48,0
168499,19344,0,3.92,0,3.92,0
168500,19345,0,3.25,0.65,2.6,0
168501,19348,0,3.49,0.17,3.31,0
168502,19349,0,3.38,0,3.38,0
168503,19350,0,2.64,0,2.64,0
168504,19354,0,3.08,0.68,2.4,0
168505,19357,0,3.39,0.44,2.95,0
168506,19361,0,3.32,0,3.32,0
168507,19362,0,3.66,0.91,2.74,0
168508,19365,0,2.91,0,2.91,0
168509,19366,0,3.83,0,3.83,0
168510,19369,0,2.28,0,2.28,0
168511,19371,0,2.9,0.15,2.76,0
168512,19373,0,3.06,0.64,2.42,0
168513,19375,0,3.29,0,3.29,0
168514,19378,0,3.56,0.85,2.71,0
168515,19379,0,3.66,0,3.66,0
168516,19380,0,3.21,0,3.21,0
168517,19381,0,3.89,0.93,2.96,0
168518,19382,0,3.37,0.37,3,0
168519,19383,0,3.01,0,3.01,0
168520,19384,0,3.69,0,3.69,0
168521,19386,0,3.56,0,3.56,0
168522,19392,0,2.94,0.47,2.47,0
168523,19398,0,3.48,0,3.48,0
168524,19400,0,2.58,0.31,2.27,0
168525,19403,0,3.71,0,3.71,0
168526,19404,0,4.12,0.82,3.29,0
168527,19405,0,3.67,1.1,2.57,0
168528,19413,0,3.17,0.35,2.82,0
168529,19414,0,3.08,0,3.08,0
168530,19415,0,3.35,0.97,2.38,0
168531,19416,0,3.12,0,3.12,0
168532,19418,0,3.75,0,3.75,0
168533,19419,0,2.03,0.24,1.79,0
168534,19423,0,3.15,0,3.15,0
168535,19425,0,3.08,0,3.08,0
168536,19426,0,3.06,0.64,2.41,0
168537,19429,0,3.53,0.6,2.93,0
168538,19430,0,3.85,0.35,3.5,0
168539,19433,0,3.88,0.43,3.45,0
168540,19434,0,2.88,0.86,2.01,0
168541,19444,0,2.36,0.33,2.03,0
168542,19445,0,3.97,0.95,3.02,0
168543,19446,0,5.92,0.3,5.62,0
168544,19448,0,3.05,0,3.05,0
168545,19457,0,3.62,0.25,3.37,0
168546,19458,0,3.48,0,3.48,0
168547,19459,0,3.79,0.3,3.49,0
168548,19460,0,3.56,0.53,3.02,0
168549,19463,0,3.4,0,3.4,0
168550,19482,0,3.49,0,3.49,0
168551,19483,0,3.05,0.43,2.63,0
168552,19486,0,3.9,0,3.9,0
168553,19489,0,2.34,0,2.34,0
168554,19490,0,3.56,0,3.56,0
168555,19492,0,3.43,0,3.43,0
168556,19493,0,3.04,0,3.04,0
168557,19494,0,3.05,0.79,2.25,0
168558,19495,0,2.73,0,2.73,0
168559,19496,0,3.73,0,3.73,0
168560,19499,0,3.01,0,3.01,0
168561,19501,0,3.64,0,3.64,0
168562,19505,0,3.29,0,3.29,0
168563,19506,0,3.67,0,3.67,0
168564,19507,0,3.18,0.73,2.45,0
168565,19508,0,3.21,0,3.21,0
168566,19513,0,3.78,0,3.78,0
168567,19525,0,3.54,0,3.54,0
168568,19528,0,3.56,0.71,2.84,0
168569,19542,0,4.36,0.44,3.92,0
168570,19543,0,2.24,0,2.24,0
168571,19545,0,3.93,0.28,3.66,0
168572,19548,0,3.59,0.57,3.01,0
168573,19551,0,2.27,0,2.27,0
168574,19552,0,3.17,0,3.17,0
168575,19553,0,2.91,0.64,2.27,0
168576,19554,0,3.91,0.7,3.2,0
168577,19555,0,3.14,0,3.14,0
168578,19556,0,3.34,0.63,2.71,0
168579,19560,0,2.42,0,2.42,0
168580,19562,0,3,0,3,0
168581,19566,0,3.53,0.21,3.32,0
168582,19568,0,2.72,0,2.72,0
168583,19575,0,3.13,0.85,2.29,0
168584,19580,0,2.22,0.6,1.62,0
168585,19582,0,2.52,0.33,2.19,0
168586,19583,0,3.72,0,3.72,0
168587,19585,0,3.38,0,3.38,0
168588,19587,0,3.43,0,3.43,0
168589,19590,0,3.87,0.58,3.29,0
168590,19592,0,3.75,0.83,2.93,0
168591,19593,0,2.68,0,2.68,0
168592,19594,0,3.89,0.82,3.07,0
168593,19596,0,3.89,0.27,3.62,0
168594,19597,0,3.48,0,3.48,0
168595,19598,0,3.71,0,3.71,0
168596,19599,0,3.58,0.57,3.01,0
168597,19600,0,3.42,0,3.42,0
168598,19601,0,3.7,0.89,2.81,0
168599,19606,0,3.74,0.56,3.18,0
168600,19610,0,3.68,0.63,3.05,0
168601,19611,0,3.49,0,3.49,0
168602,19614,0,3.77,0,3.77,0
168603,19616,0,3.65,0,3.65,0
168604,19618,0,3.04,0.7,2.34,0
168605,19620,0,2.47,0.47,2,0
168606,19621,0,3.22,0.64,2.57,0
168607,19624,0,3.75,0,3.75,0
168608,19625,0,3.33,0,3.33,0
168609,19629,0,2.86,0.86,2,0
168610,19636,0,3.63,0,3.63,0
168611,19637,0,3.69,0,3.69,0
168612,19644,0,3.05,0.88,2.16,0
168613,19654,0,3.81,0.38,3.43,0
168614,19657,0,3.55,0.71,2.84,0
168615,19658,0,3.87,0,3.87,0
168616,19661,0,3.45,0,3.45,0
168617,19662,0,3.78,1.02,2.76,0
168618,19664,0,3.58,0.86,2.72,0
168619,19665,0,2.8,0,2.8,0
168620,19666,0,3.48,0.24,3.24,0
168621,19670,0,3.27,0,3.27,0
168622,19672,0,3.9,0.86,3.04,0
168623,19673,0,3.71,0,3.71,0
168624,19675,0,2.52,0,2.52,0
168625,19676,0,2.22,0,2.22,0
168626,19688,0,3.76,0,3.76,0
168627,19698,0,3.86,0,3.86,0
168628,19703,0,3.21,0,3.21,0
168629,19713,0,3.4,0,3.4,0
168630,19715,0,3.79,0,3.79,0
168631,19719,0,3.52,0,3.52,0
168632,19723,0,3.37,0,3.37,0
168633,19724,0,3.5,0,3.5,0
168634,19725,0,2.03,0.16,1.86,0
168635,19727,0,2.38,0,2.38,0
168636,19728,0,3.26,0,3.26,0
168637,19731,0,3.35,0,3.35,0
168638,19736,0,3.37,0,3.37,0
168639,19738,0,3.4,0,3.4,0
168640,19740,0,3.26,0,3.26,0
168641,19742,0,3.88,0,3.88,0
168642,19753,0,3.41,0,3.41,0
168643,19754,0,2.49,0.55,1.94,0
168644,19757,0,3.45,0,3.45,0
168645,19759,0,3.39,0,3.39,0
168646,19760,0,2.07,0,2.07,0
168647,19761,0,3.19,0.67,2.52,0
168648,19762,0,2.99,0,2.99,0
168649,19765,0,3.77,0.91,2.87,0
168650,19766,0,2.14,0.51,1.63,0
168651,19792,0,3.49,0.56,2.93,0
168652,19794,0,3.27,0,3.27,0
168653,19797,0,2.69,0,2.69,0
168654,19803,0,3.54,0.35,3.18,0
168655,19809,0,2.94,0.74,2.21,0
168656,19819,0,3.94,0.91,3.04,0
168657,19823,0,3.15,0.47,2.68,0
168658,19824,0,3.04,0,3.04,0
168659,19827,0,3.92,0.24,3.68,0
168660,19828,0,2.85,0.57,2.28,0
168661,19829,0,2.92,0,2.92,0
168662,19833,0,3.39,0.85,2.54,0
168663,19840,0,3.38,0.64,2.74,0
168664,19844,0,2.24,0.67,1.57,0
168665,19846,0,3,0.69,2.31,0
168666,19848,0,3.2,0,3.2,0
168667,19850,0,3.78,0,3.78,0
168668,19851,0,3.12,0,3.12,0
168669,19855,0,3.98,0.2,3.78,0
168670,19874,0,3.67,0.37,3.3,0
168671,19877,0,3.42,0.55,2.87,0
168672,19884,0,3.34,0,3.34,0
168673,19887,0,3.92,1.06,2.86,0
168674,19893,0,3.33,0.6,2.73,0
168675,19898,0,3.99,0,3.99,0
168676,19899,0,3.84,0,3.84,0
168677,19900,0,3.72,0.78,2.94,0
168678,19901,0,3.64,0.91,2.73,0
168679,19904,0,3.75,0,3.75,0
168680,19905,0,3.32,0,3.32,0
168681,19908,0,3.49,0,3.49,0
168682,19912,0,3.11,0,3.11,0
168683,19913,0,3.11,0,3.11,0
168684,19918,0,3.61,0,3.61,0
168685,19929,0,3.62,0,3.62,0
168686,19931,0,3.32,0.4,2.92,0
168687,19933,0,3.81,0.88,2.93,0
168688,19936,0,3.98,0,3.98,0
168689,19939,0,3.32,0,3.32,0
168690,19946,0,3.48,0.38,3.1,0
168691,19947,0,3.4,0,3.4,0
168692,19950,0,3.52,0.81,2.71,0
168693,19951,0,3.17,0.51,2.66,0
168694,19952,0,3.09,0,3.09,0
168695,19953,0,3.64,0.98,2.65,0
168696,19955,0,3.21,0,3.21,0
168697,19957,0,3.22,0,3.22,0
168698,19958,0,3.23,0.42,2.81,0
168699,19959,0,3.14,0.91,2.23,0
168700,19961,0,3.33,0,3.33,0
168701,19962,0,3.26,0.2,3.06,0
168702,19963,0,3.03,0.27,2.76,0
168703,19965,0,3.66,0.77,2.89,0
168704,19968,0,3.1,0.25,2.85,0
168705,19969,0,2.47,0,2.47,0
168706,19971,0,3.55,0.25,3.3,0
168707,19972,0,3.87,0,3.87,0
168708,19973,0,3.19,0.83,2.36,0
168709,19974,0,3.14,0,3.14,0
168710,19975,0,3.36,0.44,2.93,0
168711,19976,0,2.49,0.2,2.29,0
168712,19978,0,3.07,0.74,2.33,0
168713,19980,0,3.64,0.95,2.69,0
168714,19989,0,3.54,0.78,2.76,0
168715,19993,0,4.61,0,4.61,0
168716,19994,0,3.25,0,3.25,0
168717,19995,0,3.96,0.44,3.52,0
168718,19996,0,2.95,0.59,2.36,0
168719,19997,0,3.23,0,3.23,0
168720,19998,0,3.98,1.08,2.91,0
168721,19999,0,3.53,0,3.53,0
168722,20000,0,3.49,0,3.49,0
168723,20002,0,3.04,0,3.04,0
168724,20003,0,3.48,0,3.48,0
168725,20004,0,2.02,0,2.02,0
168726,20006,0,3.27,0.39,2.88,0
168727,20007,0,3.69,0.74,2.95,0
168728,20009,0,3.78,0.23,3.55,0
168729,20012,0,2.89,0,2.89,0
168730,20015,0,3.56,0,3.56,0
168731,20016,0,2.37,0,2.37,0
168732,20017,0,3.24,0.26,2.98,0
168733,20021,0,3.42,0,3.42,0
168734,20024,0,3.49,0.73,2.75,0
168735,20025,0,3.14,0,3.14,0
168736,20027,0,3.01,0.78,2.23,0
168737,20028,0,3.62,0,3.62,0
168738,20032,0,2.55,0,2.55,0
168739,20033,0,3.01,0,3.01,0
168740,20034,0,3.52,0.42,3.1,0
168741,20036,0,2.5,0,2.5,0
168742,20043,0,3.04,0.49,2.56,0
168743,20044,0,2.47,0,2.47,0
168744,20047,0,2.94,0.79,2.15,0
168745,20048,0,3.06,0,3.06,0
168746,20049,0,3.54,0,3.54,0
168747,20051,0,2.6,0.16,2.45,0
168748,20053,0,2.27,0.25,2.02,0
168749,20055,0,3.7,0.41,3.29,0
168750,20064,0,3.59,0.61,2.98,0
168751,20065,0,3.49,0,3.49,0
168752,20066,0,2.8,0.2,2.61,0
168753,20067,0,3.78,0,3.78,0
168754,20069,0,3.07,0.46,2.61,0
168755,20071,0,3.05,0.24,2.8,0
168756,20072,0,2.95,0,2.95,0
168757,20075,0,3.36,0.94,2.42,0
168758,20077,0,3.18,0,3.18,0
168759,20083,0,3.31,0.5,2.81,0
168760,20088,0,3.99,0.2,3.79,0
168761,20089,0,3.33,0,3.33,0
168762,20096,0,3.38,0.95,2.43,0
168763,20105,0,3.59,0,3.59,0
168764,20106,0,3.09,0.4,2.69,0
168765,20107,0,3.33,0.73,2.6,0
168766,20108,0,3.92,0,3.92,0
168767,20115,0,3.52,0.18,3.35,0
168768,20120,0,3.48,0.45,3.03,0
168769,20121,0,3.14,0,3.14,0
168770,20122,0,3.76,0.64,3.12,0
168771,20123,0,3.86,0.81,3.05,0
168772,20126,0,3.83,0,3.83,0
168773,20127,0,3.48,0.7,2.78,0
168774,20128,0,3.59,0,3.59,0
168775,20132,0,3.4,0.61,2.78,0
168776,20139,0,3.25,0.75,2.5,0
168777,20145,0,3.31,0.5,2.81,0
168778,20147,0,5.08,0.76,4.32,0
168779,20148,0,3.82,0,3.82,0
168780,20152,0,3.01,0,3.01,0
168781,20153,0,3.52,0.25,3.27,0
168782,20156,0,3.92,0,3.92,0
168783,20158,0,3.66,0,3.66,0
168784,20160,0,3.13,0.81,2.32,0
168785,20162,0,2.2,0,2.2,0
168786,20163,0,3.37,0,3.37,0
168787,20164,0,3.09,0.65,2.44,0
168788,20171,0,3.73,0,3.73,0
168789,20173,0,3.95,0.71,3.24,0
168790,20174,0,2.68,0.37,2.3,0
168791,20177,0,2.66,0,2.66,0
168792,20178,0,3.48,1.01,2.47,0
168793,20181,0,3.94,0,3.94,0
168794,20182,0,3.89,0,3.89,0
168795,20186,0,3.69,0,3.69,0
168796,20187,0,3.79,0,3.79,0
168797,20196,0,2.53,0.68,1.85,0
168798,20197,0,3.65,0,3.65,0
168799,20200,0,3.71,0.56,3.15,0
168800,20205,0,2.05,0,2.05,0
168801,20210,0,3.16,0.82,2.34,0
168802,20211,0,3.93,0.31,3.61,0
168803,20213,0,3.88,0,3.88,0
168804,20216,0,3.69,0.7,2.99,0
168805,20220,0,2.17,0.61,1.56,0
168806,20221,0,3.52,0.77,2.74,0
168807,20223,0,3.87,0,3.87,0
168808,20224,0,3.47,0,3.47,0
168809,20227,0,5.86,1.58,4.28,0
168810,20236,0,2.02,0.26,1.76,0
168811,20238,0,3.2,0,3.2,0
168812,20239,0,3.88,0.19,3.69,0
168813,20242,0,3.64,0,3.64,0
168814,20246,0,3.42,0,3.42,0
168815,20263,0,3.71,0,3.71,0
168816,20268,0,3.84,0,3.84,0
168817,20270,0,3.38,0,3.38,0
168818,20271,0,3.17,0,3.17,0
168819,20277,0,3.24,0,3.24,0
168820,20278,0,3.26,0.72,2.54,0
168821,20283,0,3.42,0.79,2.63,0
168822,20287,0,3.17,0.67,2.51,0
168823,20289,0,3.66,0,3.66,0
168824,20294,0,3.42,0.44,2.97,0
168825,20296,0,2,0,2,0
168826,20298,0,3.03,0,3.03,0
168827,20301,0,3.18,0,3.18,0
168828,20302,0,2.34,0,2.34,0
168829,20304,0,3.84,0.27,3.57,0
168830,20305,0,3.57,0.46,3.1,0
168831,20306,0,3.8,0.65,3.15,0
168832,20307,0,3.04,0,3.04,0
168833,20308,0,3.25,0.23,3.02,0
168834,20309,0,2.3,0.23,2.07,0
168835,20310,0,3.19,0,3.19,0
168836,20311,0,3.58,0,3.58,0
168837,20312,0,3.15,0,3.15,0
168838,20316,0,3.94,0.91,3.03,0
168839,20318,0,3.54,0,3.54,0
168840,20321,0,3.83,0,3.83,0
168841,20322,0,3.73,0.37,3.36,0
168842,20323,0,3.4,0,3.4,0
168843,20324,0,3.51,0,3.51,0
168844,20325,0,3.34,0.94,2.41,0
168845,20329,0,3.56,0.46,3.09,0
168846,20330,0,3.94,0,3.94,0
168847,20332,0,3.99,0,3.99,0
168848,20333,0,2.41,0.65,1.76,0
168849,20334,0,3.07,0,3.07,0
168850,20337,0,2.99,0,2.99,0
168851,20339,0,2.81,0,2.81,0
168852,20342,0,3.65,0.98,2.66,0
168853,20343,0,3.33,0,3.33,0
168854,20345,0,3.92,0,3.92,0
168855,20347,0,3.79,1.14,2.66,0
168856,20348,0,3.46,0,3.46,0
168857,20352,0,3.04,0,3.04,0
168858,20357,0,3.77,0,3.77,0
168859,20359,0,3.97,0,3.97,0
168860,20360,0,3.31,0,3.31,0
168861,20361,0,3.73,0.75,2.98,0
168862,20362,0,3.21,0.32,2.89,0
168863,20363,0,3.38,0.27,3.11,0
168864,20364,0,3.22,0,3.22,0
168865,20367,0,3.66,0,3.66,0
168866,20372,0,3.14,0.94,2.2,0
168867,20375,0,3.64,1.06,2.58,0
168868,20377,0,3.45,0,3.45,0
168869,20379,0,3.16,0,3.16,0
168870,20381,0,2.92,0.58,2.34,0
168871,20382,0,3.09,0.28,2.81,0
168872,20388,0,3.93,0,3.93,0
168873,20389,0,2.88,0.55,2.33,0
168874,20390,0,3.51,0,3.51,0
168875,20391,0,3.14,0.72,2.42,0
168876,20405,0,3.31,0,3.31,0
168877,20406,0,3.75,0,3.75,0
168878,20407,0,3.79,0,3.79,0
168879,20408,0,3.91,0.35,3.55,0
168880,20410,0,3.37,0,3.37,0
168881,20411,0,2.57,0.67,1.9,0
168882,20413,0,3.73,0,3.73,0
168883,20414,0,3.89,0,3.89,0
168884,20416,0,3.95,0.71,3.24,0
168885,20417,0,3.87,0.66,3.21,0
168886,20421,0,3.87,0,3.87,0
168887,20423,0,4.82,1.35,3.47,0
168888,20424,0,3.97,0.64,3.34,0
168889,20430,0,2.4,0,2.4,0
168890,20431,0,3.57,0.64,2.92,0
168891,20432,0,2.76,0,2.76,0
168892,20435,0,2.68,0.62,2.06,0
168893,20436,0,3.08,0,3.08,0
168894,20438,0,3.03,0,3.03,0
168895,20439,0,2.34,0.21,2.12,0
168896,20441,0,3.42,0,3.42,0
168897,20442,0,3.11,0,3.11,0
168898,20443,0,2.78,0,2.78,0
168899,20444,0,3.04,0.76,2.28,0
168900,20449,0,3.23,0,3.23,0
168901,20453,0,3.7,0,3.7,0
168902,20455,0,3.34,0.33,3,0
168903,20457,0,3.53,0.32,3.21,0
168904,20458,0,3.79,0,3.79,0
168905,20465,0,3.11,0.56,2.55,0
168906,20468,0,3.85,0.54,3.32,0
168907,20471,0,2.14,0,2.14,0
168908,20472,0,3.94,0.83,3.11,0
168909,20473,0,3.44,0,3.44,0
168910,20478,0,2.39,0,2.39,0
168911,20481,0,3,0,3,0
168912,20482,0,3.49,0.42,3.07,0
168913,20483,0,3.78,0.6,3.17,0
168914,20493,0,2.84,0,2.84,0
168915,20494,0,2.07,0.6,1.47,0
168916,20495,0,3.49,0.8,2.68,0
168917,20497,0,3.2,0.83,2.37,0
168918,20499,0,2.28,0.46,1.83,0
168919,20502,0,2.75,0.69,2.06,0
168920,20504,0,3.4,0,3.4,0
168921,20506,0,3,0,3,0
168922,20507,0,3.76,0.68,3.08,0
168923,20511,0,3.9,0,3.9,0
168924,20513,0,3.4,0.82,2.59,0
168925,20520,0,3.45,0,3.45,0
168926,20521,0,3.8,0,3.8,0
168927,20525,0,3.71,0,3.71,0
168928,20526,0,3.86,0,3.86,0
168929,20527,0,3.89,1.09,2.8,0
168930,20528,0,3.2,0.8,2.4,0
168931,20529,0,3.15,0,3.15,0
168932,20530,0,5.16,0,5.16,0
168933,20531,0,4.22,0.42,3.8,0
168934,20532,0,4.66,0.56,4.1,0
168935,20533,0,2.87,0.52,2.35,0
168936,20534,0,3.43,0.96,2.47,0
168937,20536,0,3.54,0.57,2.98,0
168938,20537,0,3.24,0.97,2.27,0
168939,20539,0,3.99,0,3.99,0
168940,20540,0,3.63,0,3.63,0
168941,20542,0,3.67,0,3.67,0
168942,20543,0,3.22,0.61,2.61,0
168943,20544,0,3.51,0.28,3.23,0
168944,20545,0,2.88,0,2.88,0
168945,20546,0,3.1,0,3.1,0
168946,20548,0,3.59,0.57,3.02,0
168947,20551,0,2.88,0.4,2.48,0
168948,20556,0,3.38,0.71,2.67,0
168949,20558,0,3.6,0,3.6,0
168950,20564,0,3.43,0.38,3.05,0
168951,20565,0,3.22,0,3.22,0
168952,20567,0,3.17,0.44,2.72,0
168953,20583,0,3.2,0.29,2.91,0
168954,20591,0,2.95,0,2.95,0
168955,20595,0,3.02,0,3.02,0
168956,20604,0,3.4,0,3.4,0
168957,20605,0,3.73,0.3,3.43,0
168958,20606,0,3.42,0,3.42,0
168959,20607,0,3.21,0,3.21,0
168960,20616,0,3.17,0.41,2.75,0
168961,20618,0,3.92,0.78,3.14,0
168962,20620,0,3.15,0,3.15,0
168963,20622,0,3.36,0.57,2.79,0
168964,20623,0,3.1,0,3.1,0
168965,20625,0,3.36,0.2,3.15,0
168966,20626,0,2.42,0.31,2.11,0
168967,20628,0,3.73,0.93,2.8,0
168968,20629,0,3.34,0.67,2.67,0
168969,20637,0,3.3,0.5,2.81,0
168970,20638,0,3.55,0,3.55,0
168971,20639,0,3.53,0,3.53,0
168972,20640,0,3.13,0.34,2.78,0
168973,20641,0,3.79,0,3.79,0
168974,20642,0,3.78,0.34,3.44,0
168975,20643,0,3.66,0,3.66,0
168976,20644,0,3.66,0,3.66,0
168977,20645,0,3,0.15,2.85,0
168978,20646,0,3.01,0.57,2.44,0
168979,20648,0,2.86,0,2.86,0
168980,20649,0,3.63,0,3.63,0
168981,20650,0,2.24,0,2.24,0
168982,20651,0,3.05,0.49,2.56,0
168983,20656,0,3.7,0,3.7,0
168984,20661,0,3.75,0,3.75,0
168985,20662,0,3.14,0,3.14,0
168986,20663,0,3.3,0.59,2.71,0
168987,20668,0,3.98,0,3.98,0
168988,20674,0,3,0.27,2.73,0
168989,20675,0,3.33,0,3.33,0
168990,20676,0,3.82,0.27,3.55,0
168991,20678,0,2.48,0.12,2.35,0
168992,20679,0,3.37,0,3.37,0
168993,20681,0,2.91,0.17,2.74,0
168994,20682,0,3.87,0,3.87,0
168995,20683,0,3.15,0.79,2.36,0
168996,20684,0,3.59,0.5,3.09,0
168997,20688,0,3,0.36,2.64,0
168998,20689,0,3.35,0.94,2.41,0
168999,20693,0,3.52,0,3.52,0
169000,20694,0,3.88,0,3.88,0
169001,20695,0,3.13,0.44,2.7,0
169002,20697,0,2.73,0,2.73,0
169003,20700,0,3.81,0,3.81,0
169004,20701,0,3.97,0,3.97,0
169005,20704,0,3.04,0.76,2.28,0
169006,20712,0,3.13,0.56,2.57,0
169007,20713,0,3.77,0,3.77,0
169008,20714,0,3.59,0,3.59,0
169009,20715,0,3.73,0.75,2.98,0
169010,20718,0,3.93,0,3.93,0
169011,20719,0,3.69,0.55,3.14,0
169012,20720,0,3.76,0,3.76,0
169013,20721,0,3.05,0.3,2.74,0
169014,20722,0,3.58,0,3.58,0
169015,20723,0,3.05,0.43,2.62,0
169016,20726,0,3.53,0,3.53,0
169017,20731,0,3.41,0,3.41,0
169018,20735,0,2.39,0,2.39,0
169019,20737,0,3.63,0,3.63,0
169020,20742,0,3.67,0,3.67,0
169021,20755,0,2.38,0,2.38,0
169022,20756,0,2.89,0,2.89,0
169023,20758,0,3.93,0.67,3.26,0
169024,20759,0,3.56,0,3.56,0
169025,20760,0,3.55,0.57,2.98,0
169026,20761,0,3.23,0.36,2.87,0
169027,20762,0,3.09,0,3.09,0
169028,20763,0,3.93,0,3.93,0
169029,20764,0,3.23,0.65,2.59,0
169030,20766,0,3.15,0,3.15,0
169031,20769,0,3.75,0,3.75,0
169032,20770,0,3.31,0,3.31,0
169033,20776,0,3.07,0.37,2.7,0
169034,20777,0,3.18,0,3.18,0
169035,20778,0,3.17,0.76,2.41,0
169036,20781,0,3.71,0,3.71,0
169037,20782,0,2.44,0,2.44,0
169038,20784,0,3.95,0,3.95,0
169039,20785,0,3.35,0.57,2.78,0
169040,20787,0,3.73,0,3.73,0
169041,20789,0,3.23,0,3.23,0
169042,20794,0,3.75,0,3.75,0
169043,20802,0,3.02,0,3.02,0
169044,20803,0,3.85,0.69,3.16,0
169045,20806,0,4.79,0,4.79,0
169046,20811,0,3.56,0.21,3.35,0
169047,20813,0,3.11,0.87,2.24,0
169048,20815,0,3.95,0,3.95,0
169049,20825,0,3.14,0,3.14,0
169050,20829,0,3.53,0,3.53,0
169051,20832,0,2.14,0,2.14,0
169052,20837,0,3.21,0,3.21,0
169053,20842,0,3.24,0.62,2.63,0
169054,20846,0,3.29,0,3.29,0
169055,20847,0,3.61,0.83,2.78,0
169056,20848,0,3.69,0.18,3.51,0
169057,20849,0,3.32,0,3.32,0
169058,20850,0,3.96,0,3.96,0
169059,20853,0,3.07,0.21,2.86,0
169060,20856,0,3.98,0,3.98,0
169061,20857,0,3.79,0.19,3.6,0
169062,20858,0,3.72,0,3.72,0
169063,20859,0,3.19,0.54,2.65,0
169064,20860,0,3.92,0,3.92,0
169065,20861,0,3.66,0.95,2.71,0
169066,20862,0,3.92,0,3.92,0
169067,20863,0,3.88,0,3.88,0
169068,20870,0,3.26,0.65,2.61,0
169069,20871,0,3.27,0.62,2.64,0
169070,20873,0,3.03,0,3.03,0
169071,20874,0,3.63,0.54,3.09,0
169072,20875,0,3.28,0.85,2.43,0
169073,20876,0,3.75,0.71,3.04,0
169074,20878,0,3.86,0,3.86,0
169075,20879,0,3.42,0,3.42,0
169076,20880,0,2.61,0,2.61,0
169077,20882,0,3.85,0,3.85,0
169078,20883,0,3.78,0.45,3.32,0
169079,20884,0,2.35,0.61,1.74,0
169080,20885,0,3.84,0,3.84,0
169081,20886,0,3.08,0,3.08,0
169082,20891,0,3,0,3,0
169083,20893,0,3.92,1.18,2.74,0
169084,20894,0,3.51,1.05,2.45,0
169085,20898,0,3.66,1.06,2.6,0
169086,20899,0,3.24,0,3.24,0
169087,20907,0,3.36,0,3.36,0
169088,20912,0,3.56,0.78,2.77,0
169089,20914,0,3.13,0.28,2.84,0
169090,20916,0,3.32,0,3.32,0
169091,20919,0,2,0.3,1.7,0
169092,20921,0,3.48,0,3.48,0
169093,20927,0,3.82,0,3.82,0
169094,20929,0,3.01,0.15,2.86,0
169095,20932,0,3.49,0,3.49,0
169096,20934,0,3.36,0,3.36,0
169097,20941,0,3.05,0,3.05,0
169098,20942,0,3.28,0,3.28,0
169099,20943,0,3.22,0,3.22,0
169100,20945,0,3.74,0.19,3.55,0
169101,20946,0,3.27,0,3.27,0
169102,20947,0,2.24,0,2.24,0
169103,20949,0,2.38,0.26,2.12,0
169104,20963,0,3.77,0.79,2.98,0
169105,20967,0,3.64,0.76,2.88,0
169106,20968,0,3.32,0,3.32,0
169107,20969,0,3.03,0.48,2.54,0
169108,20975,0,3.42,0.34,3.07,0
169109,20977,0,3.04,0.21,2.83,0
169110,20978,0,3.53,0,3.53,0
169111,20980,0,3.19,0,3.19,0
169112,20981,0,3.89,0,3.89,0
169113,20983,0,2.04,0,2.04,0
169114,20986,0,3.57,0.21,3.35,0
169115,20989,0,3.02,0,3.02,0
169116,20992,0,3.06,0.83,2.23,0
169117,20993,0,3.33,0.3,3.03,0
169118,20994,0,3.11,0,3.11,0
169119,20995,0,3.46,0.83,2.63,0
169120,20996,0,2.29,0,2.29,0
169121,21001,0,3.19,0,3.19,0
169122,21013,0,3.76,0,3.76,0
169123,21014,0,3.79,0,3.79,0
169124,21024,0,3.13,0.44,2.7,0
169125,21026,0,3.13,0.6,2.54,0
169126,21027,0,3.69,0,3.69,0
169127,21028,0,3.05,0,3.05,0
169128,21029,0,2.35,0.26,2.09,0
169129,21030,0,3.51,0,3.51,0
169130,21032,0,3.62,0.33,3.3,0
169131,21033,0,2.45,0,2.45,0
169132,21035,0,3.94,0,3.94,0
169133,21036,0,3.82,0,3.82,0
169134,21038,0,3.35,0,3.35,0
169135,21039,0,3.79,0,3.79,0
169136,21040,0,3.79,0,3.79,0
169137,21041,0,3.28,0.89,2.4,0
169138,21042,0,3.46,0.69,2.77,0
169139,21043,0,3.01,0,3.01,0
169140,21044,0,3.29,0,3.29,0
169141,21052,0,3.61,0,3.61,0
169142,21055,0,3.28,0.52,2.76,0
169143,21056,0,3.55,0.67,2.88,0
169144,21057,0,3.62,0,3.62,0
169145,21058,0,3.05,0,3.05,0
169146,21059,0,3.96,1.15,2.81,0
169147,21060,0,3.01,0.48,2.53,0
169148,21062,0,3.67,0,3.67,0
169149,21070,0,3.47,0.69,2.78,0
169150,21072,0,3.17,0.19,2.98,0
169151,21073,0,3.42,0,3.42,0
169152,21074,0,3.59,0,3.59,0
169153,21115,0,3.45,0,3.45,0
169154,21118,0,3.75,1.05,2.7,0
169155,21128,0,3.66,0.7,2.96,0
169156,21131,0,3.38,0,3.38,0
